Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Step,ElapsedMinutes,ElapsedHours,TotalCount,TotalMismatch,Hour,Minute,QuarterHour,DayOfWeekNum,IsWeekend,Hour_sin,Hour_cos,Day_sin,Day_cos,Total_lag_1,Total_lag_2,Total_lag_3,Total_lag_4,Car_lag_1,Bike_lag_1,Bus_lag_1,Truck_lag_1,Total_roll_mean_3,Total_roll_mean_4,Total_roll_std_4,Total_change_1,Total_pct_change_1,CongestionScore,CongestionScore_norm,TrafficSituationEncoded,Target_Next_Total
7:45:00 PM,29,Sunday,70,9,13,25,117,normal,1903,28545,475.75,117,0,19,45,3,6,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,111.0,105.0,116.0,149.0,68.0,10.0,20.0,13.0,111.0,112.25,5.499999999999749,6.0,0.054054054054053946,117,0.37209302325581395,1.0,111.0
8:00:00 PM,29,Sunday,58,20,17,16,111,normal,1904,28560,476.0,111,0,20,0,0,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,117.0,111.0,105.0,116.0,70.0,9.0,13.0,25.0,113.0,111.0,4.898979485566073,-6.0,-0.05128205128205132,111,0.3488372093023256,1.0,140.0
8:15:00 PM,29,Sunday,99,12,13,16,140,normal,1905,28575,476.25,140,0,20,15,1,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,111.0,117.0,111.0,105.0,58.0,20.0,17.0,16.0,122.66666666666667,119.75,13.793114224133621,29.0,0.26126126126126126,140,0.46124031007751937,1.0,158.0
8:30:00 PM,29,Sunday,100,14,16,28,158,normal,1906,28590,476.5,158,0,20,30,2,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,140.0,111.0,117.0,111.0,99.0,12.0,13.0,16.0,136.33333333333334,131.5,21.64101045083918,18.0,0.12857142857142856,158,0.5310077519379846,1.0,118.0
8:45:00 PM,29,Sunday,68,14,16,20,118,normal,1907,28605,476.75,118,0,20,45,3,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,158.0,140.0,111.0,117.0,100.0,14.0,16.0,28.0,138.66666666666666,131.75,21.42234036389731,-40.0,-0.25316455696202533,118,0.375968992248062,1.0,161.0
9:00:00 PM,29,Sunday,106,11,17,27,161,normal,1908,28620,477.0,161,0,21,0,0,6,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,118.0,158.0,140.0,111.0,68.0,14.0,16.0,20.0,145.66666666666666,144.25,19.805302320338292,43.0,0.36440677966101687,161,0.5426356589147286,1.0,139.0
9:30:00 PM,29,Sunday,66,14,8,24,112,normal,1910,28650,477.5,112,0,21,30,2,6,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,139.0,161.0,118.0,158.0,83.0,13.0,9.0,34.0,137.33333333333334,132.5,22.248595461286932,-27.0,-0.19424460431654678,112,0.35271317829457366,1.0,38.0
9:45:00 PM,29,Sunday,6,1,2,29,38,normal,1911,28665,477.75,38,0,21,45,3,6,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,112.0,139.0,161.0,118.0,66.0,14.0,8.0,24.0,96.33333333333333,112.5,53.55682340592402,-74.0,-0.6607142857142857,38,0.06589147286821706,1.0,38.0
10:00:00 PM,29,Sunday,11,0,0,27,38,normal,1912,28680,478.0,38,0,22,0,0,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,38.0,112.0,139.0,161.0,6.0,1.0,2.0,29.0,62.666666666666664,81.75,51.70670491660952,0.0,0.0,38,0.06589147286821706,1.0,43.0
10:15:00 PM,29,Sunday,11,2,1,29,43,normal,1913,28695,478.25,43,0,22,15,1,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,38.0,38.0,112.0,139.0,11.0,0.0,0.0,27.0,39.666666666666664,57.75,36.24339020198484,5.0,0.13157894736842102,43,0.08527131782945736,1.0,39.0
10:30:00 PM,29,Sunday,8,2,1,28,39,normal,1914,28710,478.5,39,0,22,30,2,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,43.0,38.0,38.0,112.0,11.0,2.0,1.0,29.0,40.0,39.5,2.3804761428470935,-4.0,-0.09302325581395354,39,0.06976744186046512,1.0,39.0
10:45:00 PM,29,Sunday,13,2,1,23,39,normal,1915,28725,478.75,39,0,22,45,3,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,39.0,43.0,38.0,38.0,8.0,2.0,1.0,28.0,40.333333333333336,39.75,2.2173557826077834,0.0,0.0,39,0.06976744186046512,1.0,29.0
11:00:00 PM,29,Sunday,7,1,1,20,29,normal,1916,28740,479.0,29,0,23,0,0,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,39.0,39.0,43.0,38.0,13.0,2.0,1.0,23.0,35.666666666666664,37.5,5.972157622389431,-10.0,-0.2564102564102564,29,0.031007751937984496,1.0,45.0
11:15:00 PM,29,Sunday,7,2,1,35,45,normal,1917,28755,479.25,45,0,23,15,1,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,29.0,39.0,39.0,43.0,7.0,1.0,1.0,20.0,37.666666666666664,38.0,6.633249580710613,16.0,0.5517241379310345,45,0.09302325581395349,1.0,32.0
11:30:00 PM,29,Sunday,5,2,0,25,32,normal,1918,28770,479.5,32,0,23,30,2,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,45.0,29.0,39.0,39.0,7.0,2.0,1.0,35.0,35.333333333333336,36.25,7.182153808804908,-13.0,-0.28888888888888886,32,0.04263565891472868,1.0,52.0
11:45:00 PM,29,Sunday,10,2,0,40,52,normal,1919,28785,479.75,52,0,23,45,3,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,32.0,45.0,29.0,39.0,5.0,2.0,0.0,25.0,43.0,39.5,10.847426730181871,20.0,0.625,52,0.12015503875968993,1.0,49.0
12:00:00 AM,30,Monday,14,2,0,33,49,normal,1920,28800,480.0,49,0,0,0,0,0,0,0.0,1.0,0.0,1.0,52.0,32.0,45.0,29.0,10.0,2.0,0.0,40.0,44.333333333333336,44.5,8.812869377601382,-3.0,-0.05769230769230771,49,0.10852713178294573,1.0,51.0
12:15:00 AM,30,Monday,12,1,0,38,51,normal,1921,28815,480.25,51,0,0,15,1,0,0,0.0,1.0,0.0,1.0,49.0,52.0,32.0,45.0,14.0,2.0,0.0,33.0,50.666666666666664,46.0,9.416297927883557,2.0,0.04081632653061229,51,0.11627906976744186,1.0,35.0
12:30:00 AM,30,Monday,7,1,0,27,35,normal,1922,28830,480.5,35,0,0,30,2,0,0,0.0,1.0,0.0,1.0,51.0,49.0,52.0,32.0,12.0,1.0,0.0,38.0,45.0,46.75,7.932002689527038,-16.0,-0.3137254901960784,35,0.05426356589147287,1.0,44.0
12:45:00 AM,30,Monday,15,0,1,28,44,normal,1923,28845,480.75,44,0,0,45,3,0,0,0.0,1.0,0.0,1.0,35.0,51.0,49.0,52.0,7.0,1.0,0.0,27.0,43.333333333333336,44.75,7.13559154286904,9.0,0.2571428571428571,44,0.08914728682170543,1.0,46.0
1:00:00 AM,30,Monday,12,2,1,31,46,normal,1924,28860,481.0,46,0,1,0,0,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,44.0,35.0,51.0,49.0,15.0,0.0,1.0,28.0,41.666666666666664,44.0,6.683312551920953,2.0,0.045454545454545414,46,0.09689922480620156,1.0,38.0
1:15:00 AM,30,Monday,15,0,2,21,38,normal,1925,28875,481.25,38,0,1,15,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,46.0,44.0,35.0,51.0,12.0,2.0,1.0,31.0,42.666666666666664,40.75,5.123475382979555,-8.0,-0.17391304347826086,38,0.06589147286821706,1.0,49.0
1:30:00 AM,30,Monday,12,1,0,36,49,normal,1926,28890,481.5,49,0,1,30,2,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,38.0,46.0,44.0,35.0,15.0,0.0,2.0,21.0,44.333333333333336,44.25,4.645786621588516,11.0,0.2894736842105263,49,0.10852713178294573,1.0,37.0
1:45:00 AM,30,Monday,9,1,1,26,37,normal,1927,28905,481.75,37,0,1,45,3,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,49.0,38.0,46.0,44.0,12.0,1.0,0.0,36.0,41.333333333333336,42.5,5.916079783099406,-12.0,-0.24489795918367352,37,0.06201550387596899,1.0,49.0
2:00:00 AM,30,Monday,7,2,1,39,49,normal,1928,28920,482.0,49,0,2,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,37.0,49.0,38.0,46.0,9.0,1.0,1.0,26.0,45.0,43.25,6.652067347824848,12.0,0.32432432432432434,49,0.10852713178294573,1.0,55.0
2:15:00 AM,30,Monday,13,2,0,40,55,normal,1929,28935,482.25,55,0,2,15,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,49.0,37.0,49.0,38.0,7.0,2.0,1.0,39.0,47.0,47.5,7.549834435270585,6.0,0.12244897959183665,55,0.13178294573643412,1.0,43.0
2:30:00 AM,30,Monday,14,1,1,27,43,normal,1930,28950,482.5,43,0,2,30,2,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,55.0,49.0,37.0,49.0,13.0,2.0,0.0,40.0,49.0,46.0,7.745966692414672,-12.0,-0.21818181818181814,43,0.08527131782945736,1.0,35.0
2:45:00 AM,30,Monday,9,0,2,24,35,normal,1931,28965,482.75,35,0,2,45,3,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,43.0,55.0,49.0,37.0,14.0,1.0,1.0,27.0,44.333333333333336,45.5,8.544003745317386,-8.0,-0.18604651162790697,35,0.05426356589147287,1.0,51.0
3:00:00 AM,30,Monday,13,0,0,38,51,normal,1932,28980,483.0,51,0,3,0,0,0,0,0.7071067811865475,0.7071067811865476,0.0,1.0,35.0,43.0,55.0,49.0,9.0,0.0,2.0,24.0,43.0,46.0,8.86942313043324,16.0,0.4571428571428571,51,0.11627906976744186,1.0,49.0
3:15:00 AM,30,Monday,15,2,0,32,49,normal,1933,28995,483.25,49,0,3,15,1,0,0,0.7071067811865475,0.7071067811865476,0.0,1.0,51.0,35.0,43.0,55.0,13.0,0.0,0.0,38.0,45.0,44.5,7.187952884282435,-2.0,-0.039215686274509776,49,0.10852713178294573,1.0,32.0
3:30:00 AM,30,Monday,6,0,2,24,32,normal,1934,29010,483.5,32,0,3,30,2,0,0,0.7071067811865475,0.7071067811865476,0.0,1.0,49.0,51.0,35.0,43.0,15.0,2.0,0.0,32.0,44.0,41.75,9.63932916061404,-17.0,-0.34693877551020413,32,0.04263565891472868,1.0,40.0
3:45:00 AM,30,Monday,7,0,2,31,40,normal,1935,29025,483.75,40,0,3,45,3,0,0,0.7071067811865475,0.7071067811865476,0.0,1.0,32.0,49.0,51.0,35.0,6.0,0.0,2.0,24.0,40.333333333333336,43.0,8.755950357708988,8.0,0.25,40,0.07364341085271318,1.0,106.0
4:00:00 AM,30,Monday,84,8,2,12,106,low,1936,29040,484.0,106,0,4,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,40.0,32.0,49.0,51.0,7.0,0.0,2.0,31.0,59.333333333333336,56.75,33.55964838909963,66.0,1.65,106,0.32945736434108525,0.0,98.0
4:15:00 AM,30,Monday,71,0,4,23,98,normal,1937,29055,484.25,98,0,4,15,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,106.0,40.0,32.0,49.0,84.0,8.0,2.0,12.0,81.33333333333333,69.0,38.38402445462605,-8.0,-0.07547169811320753,98,0.29844961240310075,1.0,113.0
4:30:00 AM,30,Monday,80,8,4,21,113,normal,1938,29070,484.5,113,0,4,30,2,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,98.0,106.0,40.0,32.0,71.0,0.0,4.0,23.0,105.66666666666667,89.25,33.400349299570664,15.0,0.15306122448979598,113,0.35658914728682173,1.0,121.0
4:45:00 AM,30,Monday,77,10,7,27,121,normal,1939,29085,484.75,121,0,4,45,3,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,113.0,98.0,106.0,40.0,80.0,8.0,4.0,21.0,110.66666666666667,109.5,9.814954576223501,8.0,0.07079646017699126,121,0.3875968992248062,1.0,125.0
5:00:00 AM,30,Monday,86,9,1,29,125,normal,1940,29100,485.0,125,0,5,0,0,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,121.0,113.0,98.0,106.0,77.0,10.0,7.0,27.0,119.66666666666667,114.25,11.92686044187645,4.0,0.03305785123966931,125,0.40310077519379844,1.0,94.0
5:15:00 AM,30,Monday,71,0,5,18,94,low,1941,29115,485.25,94,0,5,15,1,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,125.0,121.0,113.0,98.0,86.0,9.0,1.0,29.0,113.33333333333333,113.25,13.768926368215157,-31.0,-0.248,94,0.28294573643410853,0.0,97.0
5:30:00 AM,30,Monday,78,6,2,11,97,low,1942,29130,485.5,97,0,5,30,2,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,94.0,125.0,121.0,113.0,71.0,0.0,5.0,18.0,105.33333333333333,109.25,16.007810593582036,3.0,0.03191489361702127,97,0.29457364341085274,0.0,123.0
5:45:00 AM,30,Monday,82,22,10,9,123,normal,1943,29145,485.75,123,0,5,45,3,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,97.0,94.0,125.0,121.0,78.0,6.0,2.0,11.0,104.66666666666667,109.75,16.52018966799909,26.0,0.268041237113402,123,0.3953488372093023,1.0,157.0
6:00:00 AM,30,Monday,114,14,16,13,157,normal,1944,29160,486.0,157,0,6,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,123.0,97.0,94.0,125.0,82.0,22.0,10.0,9.0,125.66666666666667,117.75,29.22755549135092,34.0,0.2764227642276422,157,0.5271317829457365,1.0,173.0
6:15:00 AM,30,Monday,115,22,23,13,173,heavy,1945,29175,486.25,173,0,6,15,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,157.0,123.0,97.0,94.0,114.0,14.0,16.0,13.0,151.0,137.5,34.11255878216502,16.0,0.10191082802547768,173,0.5891472868217055,2.0,122.0
6:30:00 AM,30,Monday,81,18,12,11,122,normal,1946,29190,486.5,122,0,6,30,2,0,0,1.0,6.123233995736766e-17,0.0,1.0,173.0,157.0,123.0,97.0,115.0,22.0,23.0,13.0,150.66666666666666,143.75,25.395209522007566,-51.0,-0.2947976878612717,122,0.39147286821705424,1.0,191.0
6:45:00 AM,30,Monday,145,10,23,13,191,heavy,1947,29205,486.75,191,0,6,45,3,0,0,1.0,6.123233995736766e-17,0.0,1.0,122.0,173.0,157.0,123.0,81.0,18.0,12.0,11.0,162.0,160.75,29.330018752124882,69.0,0.5655737704918034,191,0.6589147286821705,2.0,132.0
7:00:00 AM,30,Monday,84,21,14,13,132,normal,1948,29220,487.0,132,0,7,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,191.0,122.0,173.0,157.0,145.0,10.0,23.0,13.0,148.33333333333334,154.5,32.84813541131364,-59.0,-0.3089005235602095,132,0.43023255813953487,1.0,163.0
7:15:00 AM,30,Monday,109,27,13,14,163,normal,1949,29235,487.25,163,0,7,15,1,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,132.0,191.0,122.0,173.0,84.0,21.0,14.0,13.0,162.0,152.0,31.315597817488076,31.0,0.23484848484848486,163,0.5503875968992248,1.0,145.0
7:30:00 AM,30,Monday,103,23,10,9,145,normal,1950,29250,487.5,145,0,7,30,2,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,163.0,132.0,191.0,122.0,109.0,27.0,13.0,14.0,146.66666666666666,157.75,25.55223408366994,-18.0,-0.11042944785276076,145,0.4806201550387597,1.0,187.0
7:45:00 AM,30,Monday,131,27,20,9,187,heavy,1951,29265,487.75,187,0,7,45,3,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,145.0,163.0,132.0,191.0,103.0,23.0,10.0,9.0,165.0,156.75,23.837994882120377,42.0,0.289655172413793,187,0.6434108527131783,2.0,169.0
8:00:00 AM,30,Monday,113,29,12,15,169,heavy,1952,29280,488.0,169,0,8,0,0,0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,187.0,145.0,163.0,132.0,131.0,27.0,20.0,9.0,167.0,166.0,17.320508075688693,-18.0,-0.09625668449197866,169,0.5736434108527132,2.0,172.0
8:15:00 AM,30,Monday,127,18,20,7,172,heavy,1953,29295,488.25,172,0,8,15,1,0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,169.0,187.0,145.0,163.0,113.0,29.0,12.0,15.0,176.0,168.25,17.38533865071363,3.0,0.01775147928994092,172,0.5852713178294574,2.0,174.0
8:30:00 AM,30,Monday,125,24,17,8,174,heavy,1954,29310,488.5,174,0,8,30,2,0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,172.0,169.0,187.0,145.0,127.0,18.0,20.0,7.0,171.66666666666666,175.5,7.9372539331936,2.0,0.011627906976744207,174,0.5930232558139535,2.0,149.0
8:45:00 AM,30,Monday,88,28,25,8,149,normal,1955,29325,488.75,149,0,8,45,3,0,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,174.0,172.0,169.0,187.0,125.0,24.0,17.0,8.0,165.0,166.0,11.518101695447207,-25.0,-0.14367816091954022,149,0.49612403100775193,1.0,87.0
9:00:00 AM,30,Monday,54,8,10,15,87,low,1956,29340,489.0,87,0,9,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,149.0,174.0,172.0,169.0,88.0,28.0,25.0,8.0,136.66666666666666,145.5,40.61608876623479,-62.0,-0.4161073825503355,87,0.2558139534883721,0.0,126.0
9:15:00 AM,30,Monday,78,15,19,14,126,normal,1957,29355,489.25,126,0,9,15,1,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,87.0,149.0,174.0,172.0,54.0,8.0,10.0,15.0,120.66666666666667,134.0,36.95943722515262,39.0,0.4482758620689655,126,0.4069767441860465,1.0,82.0
9:30:00 AM,30,Monday,39,11,16,16,82,normal,1958,29370,489.5,82,0,9,30,2,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,126.0,87.0,149.0,174.0,78.0,15.0,19.0,14.0,98.33333333333333,111.0,32.07283377979975,-44.0,-0.3492063492063492,82,0.2364341085271318,1.0,111.0
9:45:00 AM,30,Monday,56,9,26,20,111,normal,1959,29385,489.75,111,0,9,45,3,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,82.0,126.0,87.0,149.0,39.0,11.0,16.0,16.0,106.33333333333333,101.5,20.66397831977176,29.0,0.35365853658536595,111,0.3488372093023256,1.0,79.0
10:00:00 AM,30,Monday,32,10,19,18,79,normal,1960,29400,490.0,79,0,10,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,111.0,82.0,126.0,87.0,56.0,9.0,26.0,20.0,90.66666666666667,99.5,22.810816147900773,-32.0,-0.28828828828828834,79,0.2248062015503876,1.0,100.0
10:15:00 AM,30,Monday,70,5,18,7,100,normal,1961,29415,490.25,100,0,10,15,1,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,79.0,111.0,82.0,126.0,32.0,10.0,19.0,18.0,96.66666666666667,93.0,15.165750888103016,21.0,0.26582278481012667,100,0.3062015503875969,1.0,110.0
10:30:00 AM,30,Monday,55,10,30,15,110,normal,1962,29430,490.5,110,0,10,30,2,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,100.0,79.0,111.0,82.0,70.0,5.0,18.0,7.0,96.33333333333333,100.0,14.85485330343804,10.0,0.10000000000000009,110,0.3449612403100775,1.0,103.0
10:45:00 AM,30,Monday,66,5,6,26,103,normal,1963,29445,490.75,103,0,10,45,3,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,110.0,100.0,79.0,111.0,55.0,10.0,30.0,15.0,104.33333333333333,98.0,13.341664064126237,-7.0,-0.0636363636363636,103,0.3178294573643411,1.0,63.0
11:00:00 AM,30,Monday,26,6,1,30,63,normal,1964,29460,491.0,63,0,11,0,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,103.0,110.0,100.0,79.0,66.0,5.0,6.0,26.0,92.0,94.0,21.087120871912884,-40.0,-0.38834951456310685,63,0.16279069767441862,1.0,93.0
11:15:00 AM,30,Monday,50,1,13,29,93,normal,1965,29475,491.25,93,0,11,15,1,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,63.0,103.0,110.0,100.0,26.0,6.0,1.0,30.0,86.33333333333333,92.25,20.710303393882572,30.0,0.4761904761904763,93,0.27906976744186046,1.0,86.0
11:30:00 AM,30,Monday,52,7,1,26,86,normal,1966,29490,491.5,86,0,11,30,2,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,93.0,63.0,103.0,110.0,50.0,1.0,13.0,29.0,80.66666666666667,86.25,16.997548842896848,-7.0,-0.07526881720430112,86,0.25193798449612403,1.0,78.0
11:45:00 AM,30,Monday,23,8,13,34,78,normal,1967,29505,491.75,78,0,11,45,3,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,86.0,93.0,63.0,103.0,52.0,7.0,1.0,26.0,85.66666666666667,80.0,12.884098726725025,-8.0,-0.09302325581395354,78,0.22093023255813954,1.0,107.0
12:00:00 PM,30,Monday,59,9,11,28,107,normal,1968,29520,492.0,107,0,12,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,78.0,86.0,93.0,63.0,23.0,8.0,13.0,34.0,90.33333333333333,91.0,12.301761391497182,29.0,0.3717948717948718,107,0.3333333333333333,1.0,75.0
12:15:00 PM,30,Monday,43,1,6,25,75,normal,1969,29535,492.25,75,0,12,15,1,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,107.0,78.0,86.0,93.0,59.0,9.0,11.0,28.0,86.66666666666667,86.5,14.433756729740551,-32.0,-0.2990654205607477,75,0.20930232558139536,1.0,65.0
12:30:00 PM,30,Monday,21,8,4,32,65,normal,1970,29550,492.5,65,0,12,30,2,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,75.0,107.0,78.0,86.0,43.0,1.0,6.0,25.0,82.33333333333333,81.25,18.04392787985284,-10.0,-0.1333333333333333,65,0.17054263565891473,1.0,70.0
12:45:00 PM,30,Monday,23,7,9,31,70,normal,1971,29565,492.75,70,0,12,45,3,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,65.0,75.0,107.0,78.0,21.0,8.0,4.0,32.0,70.0,79.25,18.945096111307116,5.0,0.07692307692307687,70,0.18992248062015504,1.0,78.0
1:00:00 PM,30,Monday,51,3,7,17,78,low,1972,29580,493.0,78,0,13,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,70.0,65.0,75.0,107.0,23.0,7.0,9.0,31.0,71.0,72.0,5.715476066493843,8.0,0.11428571428571432,78,0.22093023255813954,0.0,133.0
1:30:00 PM,30,Monday,17,19,3,10,49,low,1974,29610,493.5,49,0,13,30,2,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,133.0,78.0,70.0,65.0,84.0,0.0,30.0,19.0,86.66666666666667,82.5,35.8189893771446,-84.0,-0.631578947368421,49,0.10852713178294573,0.0,118.0
1:45:00 PM,30,Monday,79,9,19,11,118,normal,1975,29625,493.75,118,0,13,45,3,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,49.0,133.0,78.0,70.0,17.0,19.0,3.0,10.0,100.0,94.5,38.19685850956852,69.0,1.4081632653061225,118,0.375968992248062,1.0,134.0
2:15:00 PM,30,Monday,6,12,29,25,72,normal,1977,29655,494.25,72,0,14,15,1,0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,134.0,118.0,49.0,133.0,66.0,19.0,29.0,20.0,108.0,93.25,39.508437917319185,-62.0,-0.4626865671641791,72,0.19767441860465115,1.0,114.0
2:30:00 PM,30,Monday,61,7,25,21,114,normal,1978,29670,494.5,114,0,14,30,2,0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,72.0,134.0,118.0,49.0,6.0,12.0,29.0,25.0,106.66666666666667,109.5,26.45121295265425,42.0,0.5833333333333333,114,0.36046511627906974,1.0,96.0
2:45:00 PM,30,Monday,68,12,5,11,96,low,1979,29685,494.75,96,0,14,45,3,0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,114.0,72.0,134.0,118.0,61.0,7.0,25.0,21.0,94.0,104.0,26.381811916545786,-18.0,-0.1578947368421053,96,0.29069767441860467,0.0,91.0
3:00:00 PM,30,Monday,23,13,28,27,91,normal,1980,29700,495.0,91,0,15,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,96.0,114.0,72.0,134.0,68.0,12.0,5.0,11.0,100.33333333333333,93.25,17.269916039170464,-5.0,-0.05208333333333337,91,0.2713178294573643,1.0,76.0
3:15:00 PM,30,Monday,22,18,15,21,76,normal,1981,29715,495.25,76,0,15,15,1,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,91.0,96.0,114.0,72.0,23.0,13.0,28.0,27.0,87.66666666666667,94.25,15.671098663888586,-15.0,-0.1648351648351648,76,0.2131782945736434,1.0,75.0
3:30:00 PM,30,Monday,38,13,13,11,75,low,1982,29730,495.5,75,0,15,30,2,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,76.0,91.0,96.0,114.0,22.0,18.0,15.0,21.0,80.66666666666667,84.5,10.598742063722971,-1.0,-0.013157894736842146,75,0.20930232558139536,0.0,188.0
3:45:00 PM,30,Monday,146,14,11,17,188,heavy,1983,29745,495.75,188,0,15,45,3,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,75.0,76.0,91.0,96.0,38.0,13.0,13.0,11.0,113.0,107.5,54.163333230762895,113.0,1.5066666666666668,188,0.6472868217054264,2.0,183.0
4:00:00 PM,30,Monday,123,13,31,16,183,heavy,1984,29760,496.0,183,0,16,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,188.0,75.0,76.0,91.0,146.0,14.0,11.0,17.0,148.66666666666666,130.5,63.54263660461898,-5.0,-0.02659574468085102,183,0.627906976744186,2.0,211.0
4:15:00 PM,30,Monday,132,27,33,19,211,heavy,1985,29775,496.25,211,0,16,15,1,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,183.0,188.0,75.0,76.0,123.0,13.0,31.0,16.0,194.0,164.25,60.736452536073124,28.0,0.15300546448087426,211,0.7364341085271318,2.0,184.0
4:30:00 PM,30,Monday,134,17,13,20,184,heavy,1986,29790,496.5,184,0,16,30,2,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,211.0,183.0,188.0,75.0,132.0,27.0,33.0,19.0,192.66666666666666,191.5,13.178264933847082,-27.0,-0.12796208530805686,184,0.6317829457364341,2.0,196.0
4:45:00 PM,30,Monday,138,7,40,11,196,heavy,1987,29805,496.75,196,0,16,45,3,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,184.0,211.0,183.0,188.0,134.0,17.0,13.0,20.0,197.0,193.5,13.076696830621904,12.0,0.0652173913043479,196,0.6782945736434108,2.0,162.0
5:00:00 PM,30,Monday,100,26,17,19,162,normal,1988,29820,497.0,162,0,17,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,196.0,184.0,211.0,183.0,138.0,7.0,40.0,11.0,180.66666666666666,188.25,20.694202086574805,-34.0,-0.173469387755102,162,0.5465116279069767,1.0,180.0
